edgelist,group,embedder,similarity_metric,type,value
input_data/geometric_graphs/graph_sample_29,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4432215743440233
input_data/geometric_graphs/graph_sample_16,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3744557329462989
input_data/geometric_graphs/graph_sample_16,geometric_graphs,node2vec,None,time,0.6622734069824219
input_data/geometric_graphs/graph_sample_16,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3496904761904762
input_data/geometric_graphs/graph_sample_5,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4014336917562724
input_data/geometric_graphs/graph_sample_5,geometric_graphs,node2vec,None,time,0.5822572708129883
input_data/geometric_graphs/graph_sample_5,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3851797862001943
input_data/geometric_graphs/graph_sample_11,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3126050420168067
input_data/geometric_graphs/graph_sample_11,geometric_graphs,node2vec,None,time,0.7600560188293457
input_data/geometric_graphs/graph_sample_11,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3337142857142857
input_data/geometric_graphs/graph_sample_20,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3371647509578543
input_data/geometric_graphs/graph_sample_20,geometric_graphs,node2vec,None,time,0.6746904850006104
input_data/geometric_graphs/graph_sample_20,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.2919523809523809
input_data/geometric_graphs/graph_sample_33,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4259259259259259
input_data/geometric_graphs/graph_sample_33,geometric_graphs,node2vec,None,time,0.6575362682342529
input_data/geometric_graphs/graph_sample_33,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4663095238095238
input_data/geometric_graphs/graph_sample_12,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3457943925233645
input_data/geometric_graphs/graph_sample_12,geometric_graphs,node2vec,None,time,0.6490786075592041
input_data/geometric_graphs/graph_sample_12,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3873968253968254
input_data/geometric_graphs/graph_sample_14,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3697478991596639
input_data/geometric_graphs/graph_sample_14,geometric_graphs,node2vec,None,time,0.6768991947174072
input_data/geometric_graphs/graph_sample_14,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.359
input_data/geometric_graphs/graph_sample_48,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3628185907046476
input_data/geometric_graphs/graph_sample_48,geometric_graphs,node2vec,None,time,0.6903512477874756
input_data/geometric_graphs/graph_sample_48,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.2943333333333333
input_data/geometric_graphs/graph_sample_37,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3215767634854771
input_data/geometric_graphs/graph_sample_37,geometric_graphs,node2vec,None,time,0.6777729988098145
input_data/geometric_graphs/graph_sample_37,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3054988662131519
input_data/geometric_graphs/graph_sample_47,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3198847262247838
input_data/geometric_graphs/graph_sample_47,geometric_graphs,node2vec,None,time,0.5976152420043945
input_data/geometric_graphs/graph_sample_47,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3051904761904762
input_data/geometric_graphs/graph_sample_7,geometric_graphs,node2vec,EuclidianDistance,f_score,0.2971428571428571
input_data/geometric_graphs/graph_sample_7,geometric_graphs,node2vec,None,time,0.5933973789215088
input_data/geometric_graphs/graph_sample_7,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.292
input_data/geometric_graphs/graph_sample_8,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3385093167701863
input_data/geometric_graphs/graph_sample_8,geometric_graphs,node2vec,None,time,0.69720458984375
input_data/geometric_graphs/graph_sample_8,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3482857142857143
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3395149786019971
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec,None,time,0.58199143409729
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3063095238095238
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3603603603603603
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec,None,time,0.6734085083007812
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4398809523809524
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4521739130434782
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec,None,time,0.590235710144043
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4487539682539683
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec,EuclidianDistance,f_score,0.415282392026578
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec,None,time,0.6076219081878662
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4152142857142857
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec,EuclidianDistance,f_score,0.453427065026362
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec,None,time,0.7274594306945801
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4122619047619047
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4387568555758684
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec,None,time,0.6005325317382812
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.469547619047619
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3559718969555036
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec,None,time,0.7995545864105225
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3465714285714286
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3049242424242424
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec,None,time,0.8007588386535645
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.2672380952380953
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3782991202346041
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec,None,time,0.7816452980041504
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3378492063492063
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3340757238307349
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec,None,time,0.7470695972442627
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3126666666666666
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec,EuclidianDistance,f_score,0.2933025404157044
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec,None,time,0.7769341468811035
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3220952380952381
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3669467787114846
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec,None,time,0.7001111507415771
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3452857142857142
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3658119658119658
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec,None,time,0.6705160140991211
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3810555555555555
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3449477351916376
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec,None,time,0.6463871002197266
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3357063492063492
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec,EuclidianDistance,f_score,0.365097588978186
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec,None,time,0.5793812274932861
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3977460317460317
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3959183673469388
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec,None,time,0.5841546058654785
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.315547619047619
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3925233644859812
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec,None,time,0.6802897453308105
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4146190476190476
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3156297420333839
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec,None,time,0.7493472099304199
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3112380952380952
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3251798561151079
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec,None,time,0.6345548629760742
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3216472303206997
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec,EuclidianDistance,f_score,0.37890625
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec,None,time,0.7805361747741699
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.372547619047619
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3166175024582104
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec,None,time,0.629427433013916
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.2688888888888889
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3513097072419106
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec,None,time,0.7641451358795166
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3497857142857142
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4880636604774535
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec,None,time,0.6048271656036377
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4761428571428571
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3364238410596026
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec,None,time,0.8987143039703369
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3237619047619047
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4035087719298246
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec,None,time,0.6512885093688965
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3799523809523809
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3254901960784313
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec,None,time,0.6327385902404785
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3341836734693877
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4151785714285714
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec,None,time,0.7543737888336182
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3975461613216715
