edgelist,group,embedder,similarity_metric,type,value
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8571428571428571
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1616456508636474
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7931615403516699
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8590476190476191
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1711509227752685
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7924838088229929
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.864406779661017
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1652944087982177
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8024222512021373
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8630588235294118
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1189916133880615
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7934433030272688
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8823807274444969
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1774699687957763
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8268973582800849
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8710900473933649
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1262209415435791
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7985069296999039
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8631178707224334
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1761767864227295
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8091943400619871
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8757009345794392
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1774542331695556
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8187697151536161
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8525857902368293
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1675150394439697
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7811246601515854
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8667935299714559
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1760056018829345
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8008258921721076
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8728132387706856
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1172456741333007
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8213753444690226
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8475073313782991
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1384015083312988
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7821155490864564
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8586337760910816
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1686084270477295
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7996630625787204
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8600842302292934
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1805031299591064
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7904229156551262
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8655303030303031
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9,5_10_graphs_0.5g_0.5ng,spring,None,time,0.128284215927124
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8050855116002176
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8583732057416268
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1526346206665039
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7880720909708101
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8662239089184061
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1555242538452148
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8126990399325592
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8605200945626478
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1842958927154541
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7948642051222861
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8597242035187826
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1833968162536621
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7873412344307374
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8568711364717071
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1179780960083007
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.793697136243634
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8688444661140907
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1608569622039795
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8163118761427585
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8547918683446273
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1513214111328125
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7958213947105118
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8643592142188962
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1373248100280761
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8042068847864688
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8611898016997168
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1161019802093505
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7915879998693092
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8609022556390977
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1390972137451172
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7935086016783164
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8631984585741812
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1827683448791504
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8049842119405688
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8635259834871296
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1370251178741455
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8053706441877695
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8562060889929742
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23,5_10_graphs_0.5g_0.5ng,spring,None,time,0.159543752670288
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7796204738863658
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8847619047619047
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1414258480072021
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8379460129661868
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8595505617977527
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1723952293395996
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7857756292049461
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8792943361188487
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1198983192443847
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8209470623021008
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8649425287356323
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1748688220977783
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8017751956347782
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8525519848771266
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1103692054748535
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.782614968174266
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.871230253709909
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1650121212005615
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8144805535344709
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8635514018691588
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1066424846649169
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7945525203102354
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8590225563909775
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1749830245971679
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.788104965374955
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8654580152671756
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1430156230926513
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.807129109693863
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8771428571428572
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42,5_10_graphs_0.5g_0.5ng,spring,None,time,0.142343521118164
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.8215706032919655
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8614051973051011
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41,5_10_graphs_0.5g_0.5ng,spring,None,time,0.169398546218872
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7883142859122461
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,f_score,0.8541367766618844
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28,5_10_graphs_0.5g_0.5ng,spring,None,time,0.1563429832458496
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28,5_10_graphs_0.5g_0.5ng,spring,EuclidianDistance,pk_ratio,0.7834797647150589
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8667900092506938
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.614783763885498
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7590461118672942
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8486842105263157
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.6938109397888184
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7213031939900192
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8453900709219858
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.7859647274017334
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7344450785370271
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8636363636363636
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.891331672668457
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7504842976003997
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8448844884488449
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.907564163208008
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7285670676889761
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8562091503267973
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,3.107560873031616
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7466501158493568
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8509637987776211
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.857985496520996
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7380760491777962
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8556749182624941
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.642324209213257
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7240224130893012
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8770642201834863
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.7177376747131348
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7805884000899481
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8594040968342644
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.6900980472564697
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.75123799051337
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.850844277673546
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.65891432762146
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.734609112579529
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8513830285982185
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.6082329750061035
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7389843554525717
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8588728458313926
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.6761393547058105
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7592896760550936
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8594040968342644
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.7208073139190674
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7493443527684515
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8720073664825047
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.617344856262207
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7613076494406696
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8609948860994886
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.55118989944458
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7438235078221096
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8550046772684752
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.607241153717041
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7483682894124071
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8714877936434824
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.666769027709961
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7670794502485678
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8482563619227144
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.900612592697144
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.738582061583861
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8631090487238979
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.654707431793213
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7592415647801577
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8688827331486612
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.643735647201538
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7501777252965708
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8432483474976393
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,struc2vec,None,time,2.704633951187134
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,pk_ratio,0.7206757561807209
input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8,5_10_graphs_0.5g_0.5ng,struc2vec,EuclidianDistance,f_score,0.8560747663551402
